beta,phi_ext_over_phi0,kind,level_a,level_b,label_a,label_b,gap_GHz
0.7000000000000001,-0.49428808645395544,crossing,5,6,unlabeled,unlabeled,0.0
0.7000000000000001,-0.48893003107381444,crossing,10,11,unlabeled,unlabeled,0.0
0.7000000000000001,-0.4797918044560677,crossing,4,7,unlabeled,unlabeled,0.0
0.7000000000000001,-0.4789002593250209,crossing,8,9,unlabeled,unlabeled,0.0
0.7000000000000001,-0.4468125812426782,crossing,8,9,"|0,2>","|1,2>",0.0
0.7000000000000001,-0.4467800789611764,crossing,4,7,"|2,1>","|3,0>",0.0
0.7000000000000001,-0.4146576522528378,crossing,6,10,"|3,1>","|4,0>",0.0
0.7000000000000001,-0.41000000000000003,avoided,6,11,"|3,1>","|5,0>",0.061677923837599735
0.7000000000000001,-0.40582685732744933,crossing,8,9,"|0,2>","|1,2>",0.0
0.7000000000000001,-0.3923196521980993,crossing,3,4,"|0,1>","|2,1>",0.0
0.7000000000000001,-0.3779824170918465,crossing,8,9,"|0,2>","|1,2>",0.0
0.7000000000000001,-0.3779136488242833,crossing,3,7,"|0,1>","|3,0>",0.0
0.7000000000000001,-0.36,avoided,6,11,"|3,1>","|5,0>",0.05399799989794474
0.7000000000000001,-0.3110552500566945,crossing,4,5,"|2,1>","|1,1>",0.0
0.7000000000000001,-0.3089817544279118,crossing,8,11,"|0,2>","|5,0>",0.0
0.7000000000000001,-0.3051632758499001,crossing,6,8,"|3,1>","|0,2>",0.0
