frequency_GHz,capacitance_pF,L_tot_nH,Z_ohm,beta,phi_ext_over_phi0,alpha_GHz,chi_GHz,abs_chi_GHz,state_0_0_GHz,state_1_0_GHz,state_2_0_GHz,state_0_1_GHz,state_1_1_GHz,state_0_2_GHz,tracked_level_0_GHz,tracked_level_1_GHz,tracked_level_2_GHz,tracked_level_3_GHz,tracked_level_4_GHz,tracked_level_5_GHz,tracked_level_6_GHz,tracked_level_7_GHz,tracked_level_8_GHz,tracked_level_9_GHz,tracked_level_10_GHz,tracked_level_11_GHz,tracked_level_0_label,tracked_level_1_label,tracked_level_2_label,tracked_level_3_label,tracked_level_4_label,tracked_level_5_label,tracked_level_6_label,tracked_level_7_label,tracked_level_8_label,tracked_level_9_label,tracked_level_10_label,tracked_level_11_label
6.922,3.5,0.150812,6.56423208434489,0.5,0.24,-0.2914391977157891,0.0006123169184917288,0.0006123169184917288,0.0,3.6582431384365464,7.025047079157304,6.92426227951718,10.583117734872218,18.178805137305474,0.0,3.6582431384365464,6.920720119309706,7.025047079157304,10.583117734872218,12.373598851254698,15.5746342596738,10.07678903771965,13.841746551767343,16.999041276908912,15.936307917825175,13.951403173304172,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.25,-0.30639182583244917,0.00038141367291189,0.00038141367291189,0.0,3.598818651889843,6.891245477947237,6.92426227951718,10.523462345079935,18.178805137305474,0.0,3.598818651889843,6.933814294808997,6.891245477947237,10.523462345079935,12.09735280527876,15.32707289732609,9.898572565765818,13.808111038258716,16.82102370916958,15.64091352502605,13.864196385140872,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.26,-0.3006901330303151,0.00020539318484225078,0.00020539318484225078,0.0,3.5365156569518064,6.772341180873298,6.92426227951718,10.460983329653828,18.178805137305474,0.0,3.5365156569518064,6.92597440369363,6.772341180873298,10.460983329653828,11.806916498033175,15.071990052939128,9.712188776884389,13.852023206607711,16.634783807332084,15.340920036888306,13.693394112893955,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.27,-0.30212633862720395,6.302072253561164e-05,6.302072253561164e-05,0.0,3.4712531906118613,6.640380042596519,6.92426227951718,10.395578490851577,18.178805137305474,0.0,3.4712531906118613,6.924930477878803,6.640380042596519,10.395578490851577,11.502250483359404,14.809833374300169,9.517584412257705,13.85000042302201,16.440289189807984,15.037182661865558,13.562252427031353,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.28,-0.3046028190258738,-5.73500286975559e-05,5.73500286975559e-05,0.0,3.4029398962850337,6.5012769735441935,6.92426227951718,10.327144825773516,18.178805137305474,0.0,3.4029398962850337,6.924504632175825,6.5012769735441935,10.327144825773516,11.183449287184615,14.73051785037569,9.314708658959162,13.84915818428152,16.237500830175335,14.541090345858962,13.423389501088963,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.29000000000000004,-0.307783641094332,-0.00016260902154385803,0.00016260902154385803,0.0,3.3314724758247394,6.355161310555147,6.92426227951718,10.255572146320375,18.178805137305474,0.0,3.3314724758247394,6.924256690786876,6.355161310555147,10.255572146320375,10.850770336388337,14.421688229681848,9.103523670581012,13.848664234381644,16.026388100861,14.26628857192182,13.277321981798607,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.30000000000000004,-0.3117015718044911,-0.00025706371009448503,0.00025706371009448503,0.0,3.256733880927996,6.201766190051501,6.92426227951718,10.180739096735081,18.178805137305474,0.0,3.256733880927996,6.924083270823942,6.201766190051501,10.180739096735081,10.504662065629176,14.111392451659441,8.884013838341659,13.848316407046312,15.80694010957329,13.985995432199175,13.123874311617698,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.31000000000000005,-0.3164983463300075,-0.0003435151291029115,0.0003435151291029115,0.0,3.1785912061638584,6.040684065997709,6.92426227951718,10.102509970551935,18.178805137305474,0.0,3.1785912061638584,6.923947464120815,6.040684065997709,10.102509970551935,10.145790684479906,13.800238481111151,8.656195605553023,13.848062682006088,15.579176546626158,13.700817075977923,12.962664746194335,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.32000000000000006,-0.32239252303125454,-0.000423830525988933,0.000423830525988933,0.0,3.096893248550529,5.871393974069804,6.92426227951718,10.02073169754172,18.178805137305474,0.0,3.096893248550529,6.923832689678065,5.871393974069804,10.02073169754172,9.775065942890308,13.488839077332386,8.420128663030312,13.847819514336365,15.34315943477651,13.411396776840903,12.793173237096354,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.33000000000000007,-0.3296851508110734,-0.0004992649723476461,0.0004992649723476461,0.0,3.011467709807377,5.693250268803681,6.92426227951718,9.935230724352209,18.178805137305474,0.0,3.011467709807377,6.923730163233458,5.693250268803681,9.935230724352209,9.393667165479968,13.118412751337758,8.175929028044337,13.84761301918138,15.099006522846608,13.177657189605213,12.614738039662555,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.33999999999999997,-0.33877818364629775,-0.0005706486224994478,0.0005706486224994478,0.0,2.9221180445452006,5.5054579054441035,6.92426227951718,9.845809675439881,18.178805137305474,0.0,2.9221180445452006,6.92363437208067,5.5054579054441035,9.845809675439881,9.003071476422207,12.822575657846883,7.9237843795168175,13.847420563234607,14.84690680745787,12.86717629478862,12.426527131516593,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.35,-0.35019967112785366,-0.0006384972937780731,0.0006384972937780731,0.0,2.828620014711859,5.307040358295865,6.92426227951718,9.752243796935261,18.178805137305474,0.0,2.828620014711859,6.923540828561272,5.307040358295865,9.752243796935261,8.605086026344082,12.524626142837121,7.663971975514457,13.847232774058313,14.587138564582489,12.557868835512124,12.227490227170861,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.36,-0.36463152309194413,-0.0007030764342488283,0.0007030764342488283,0.0,2.7307181213334957,5.096804719575047,6.92426227951718,9.654277324416427,18.178805137305474,0.0,2.7307181213334957,6.923443908524888,5.096804719575047,9.654277324416427,8.201884647724825,12.225333000364245,7.3968794829571465,13.84703831461492,14.320090249830969,12.250269762848575,12.016282403137183,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.37,-0.38293217337754015,-0.000764435021167742,0.000764435021167742,0.0,2.6281222927642176,4.873312412150895,6.92426227951718,9.55162013726023,18.178805137305474,0.0,2.6281222927642176,6.923331403699422,4.873312412150895,9.55162013726023,7.796047143775709,11.925492775600745,7.123029109069051,13.846812691786454,14.04628467236519,11.945108756167429,11.7911255834848,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.38,-0.4061387669345464,-0.0008224191851553542,0.0008224191851553542,0.0,2.520505591111572,4.634872415288598,6.92426227951718,9.443945451443597,18.178805137305474,0.0,2.520505591111572,6.923153381760585,4.634872415288598,9.443945451443597,7.39061059777076,11.625932012893244,6.843105569151035,13.84645572806177,13.766406984744009,11.643602741526848,11.549533263516835,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.39,-0.43542187592780124,-0.0008766727337530256,0.0008766727337530256,0.0,2.4075043962981226,4.379586916668444,6.92426227951718,9.33089000308155,18.178805137305474,0.0,2.4075043962981226,6.9216968428559085,4.379586916668444,9.33089000308155,6.9901763217147135,11.327513907589676,6.557988721304767,13.843579013474383,13.48133732268424,11.347533564531787,11.28830422686822,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.4,-0.47195423736128816,-0.0009266320167142794,0.0009266320167142794,0.0,2.288723800282952,4.105493363204616,6.92426227951718,9.212059447783417,18.178805137305474,0.0,2.288723800282952,6.923580362338797,4.105493363204616,9.212059447783417,6.593821658930665,11.031152050586158,6.268792283760661,13.516309941784584,13.19218951085729,11.055243038416776,11.007698784710641,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.41000000000000003,-0.5166561960274123,-0.0009715261439140477,0.0009715261439140477,0.0,2.1637532892646334,3.8108503825018545,6.92426227951718,9.087044042637899,18.178805137305474,0.0,2.1637532892646334,6.9233397191859325,3.8108503825018545,9.087044042637899,6.210810398115541,10.737835651710157,5.976911240640732,12.90035843985332,13.133632999400774,10.758429740969362,10.714964313027338,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.42000000000000004,-0.5698154952790873,-0.0010104009609364084,0.0010104009609364084,0.0,2.03220220680808,3.4945889183370724,6.92426227951718,8.955454085364323,18.178805137305474,0.0,2.03220220680808,6.923226058184852,3.4945889183370724,8.955454085364323,5.8424811675174055,10.408434064411864,5.684083105863735,12.607581283498547,12.765517391903089,10.448673976443217,10.458552051472225,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.43000000000000005,-0.630658569159138,-0.0010421962525413164,0.0010421962525413164,0.0,1.893773117031472,3.156887664903806,6.92426227951718,8.81699320029611,18.178805137305474,0.0,1.893773117031472,6.923141821873415,3.156887664903806,8.81699320029611,5.491973095551742,10.07651495410181,5.392474090807212,12.3160236046145,12.41519069945808,10.164974783228047,10.168495200010796,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.44000000000000006,-0.6970381893027593,-0.001065917098941327,0.001065917098941327,0.0,1.7484090310431384,2.7997798727835175,6.92426227951718,8.671605393461377,18.178805137305474,0.0,1.7484090310431384,6.92307032672889,2.7997798727835175,8.671605393461377,5.161617128296484,9.721317998296215,5.104815440364902,12.028415622775654,12.084992236516484,9.888387345012887,9.889686601128233,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.45000000000000007,-0.7654128552301245,-0.0010809393789514843,0.0010809393789514843,0.0,1.596590317522569,2.4277677798150137,6.92426227951718,8.519771657660797,18.178805137305474,0.0,1.596590317522569,6.923006610388924,2.4277677798150137,8.519771657660797,4.8246512106270245,9.34997748382007,4.853213954848869,11.776721218665898,11.74829993735193,9.621178319515735,9.621659303180294,"|0,0>","|1,0>","|0,1>","|2,0>","|1,1>","|2,1>","|0,2>","|3,0>",unlabeled,"|3,1>","|5,0>","|4,0>"
6.922,3.5,0.150812,6.56423208434489,0.5,0.45999999999999996,-0.8311810624375084,-0.001087448349565534,0.001087448349565534,0.0,1.4399541079984601,2.048727153559412,6.92426227951718,8.363128939166074,18.178805137305474,0.0,1.4399541079984601,6.922949002806121,2.048727153559412,8.363128939166074,4.556853522749336,8.971203403853437,4.568848832926136,11.492461347482617,11.480546774608726,9.366804345446042,9.366967448195396,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
6.922,3.5,0.150812,6.56423208434489,0.5,0.47,-0.8892773126222693,-0.0010868928462741678,0.0010868928462741678,0.0,1.282660133710877,1.6760429547994846,6.92426227951718,8.205835520381783,18.178805137305474,0.0,1.282660133710877,6.922897286136319,1.6760429547994846,8.205835520381783,4.308815262759268,8.598637365559114,4.312606162122179,11.236297334062655,11.232546773570775,9.13119749732175,9.131242373939088,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
6.922,3.5,0.150812,6.56423208434489,0.5,0.48,-0.9348607651110825,-0.0010821533187908017,0.0010821533187908017,0.0,1.1345377982836737,1.334214831456265,6.92426227951718,8.057717924482063,18.178805137305474,0.0,1.1345377982836737,6.9228525611816,1.334214831456265,8.057717924482063,4.0933531475923814,8.256869343185073,4.094050566667647,11.017795571400129,11.017114269786731,8.925796390046116,8.925804236563252,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
6.922,3.5,0.150812,6.56423208434489,0.5,0.49,-0.9639548752720088,-0.0010770205326764426,0.0010770205326764426,0.0,1.0176129886974223,1.0712711021228358,6.92426227951718,7.940798247681926,18.178805137305474,0.0,1.0176129886974223,6.922818691338804,1.0712711021228358,7.940798247681926,3.9349411257082494,7.993959572172713,3.934963289961985,10.858739475377973,10.858721046406217,8.773931041523724,8.773931407639836,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
6.922,3.5,0.150812,6.56423208434489,0.5,0.5,-0.97395491787411,-0.0010748563657472232,0.0010748563657472232,0.0,0.9702630388041626,0.9665711597342153,6.92426227951718,7.893450461955595,18.178805137305474,0.0,0.9702630388041626,6.922804955233744,0.9665711597342153,7.893450461955595,3.8735733556342353,7.889272159075546,3.8735746528912216,10.797361028292755,10.797359728017597,8.714834619351663,8.7148346218723,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
6.922,3.0,0.17604,7.660287200882223,0.5,-0.5,-0.9748642738206854,-0.0012534250936084845,0.0012534250936084845,0.0,0.9705556730223606,0.9662470722240357,6.921954604534989,7.891256852463741,13.844049743670524,0.0,0.9705556730223606,6.920254532792583,0.9662470722240357,3.87349369744382,7.891256852463741,7.886380624173285,3.873495463564865,10.79489777411598,10.794896004925121,8.714535339074374,8.714535343086482,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
6.922,3.0,0.17604,7.660287200882223,0.5,-0.49,-0.9648609080540353,-0.0012559395957936204,0.0012559395957936204,0.0,1.0179084524967408,1.0709559969394462,6.921954604534989,7.938607117435936,13.844049743670524,0.0,1.0179084524967408,6.920270592487768,1.0709559969394462,3.9348619905334346,7.938607117435936,7.991074926973539,3.9348794335910497,10.8562698494829,10.856256755568864,8.773633031009425,8.773633429414133,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
6.922,3.0,0.17604,7.660287200882223,0.5,-0.48,-0.9357565072835143,-0.0012619014713521892,0.0012619014713521892,0.0,1.1348330131706064,1.3339095190576984,6.921954604534989,8.055525716234243,13.844049743670524,0.0,1.1348330131706064,6.920310177934908,1.3339095190576984,4.093266963199909,8.055525716234243,8.253988883927931,4.0939438439419575,11.01529786187983,11.014639751543882,8.925493211228954,8.925502171098074,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
6.922,3.0,0.17604,7.660287200882223,0.5,-0.47,-0.8901549452870086,-0.001267399106311018,0.001267399106311018,0.0,1.2829457528503951,1.6757365604137817,6.921954604534989,8.203632958279073,13.844049743670524,0.0,1.2829457528503951,6.920362432166556,1.6757365604137817,4.3087085252015385,8.203632958279073,8.595746100096477,4.312451800805178,11.233742974561778,11.230046695881285,9.130875852682223,9.130927201085953,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
6.922,3.0,0.17604,7.660287200882223,0.5,-0.46,-0.8320317212431974,-0.0012680194579388626,0.0012680194579388626,0.0,1.4402226962078402,2.048413671172483,6.921954604534989,8.36090928128489,13.844049743670524,0.0,1.4402226962078402,6.9204228427443155,2.048413671172483,4.556715136817573,8.36090928128489,8.96828640936549,4.568623736266375,11.489823076631353,11.478008580246453,9.366452193622578,9.366638133652174,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled,unlabeled
6.922,3.0,0.17604,7.660287200882223,0.5,-0.45,-0.76622697366804,-0.0012604062031442709,0.0012604062031442709,0.0,1.596837295715659,2.4274476177632778,6.921954604534989,8.517531494047503,13.844049743670524,0.0,1.596837295715659,6.9204901293887815,2.4274476177632778,4.824473521634445,8.517531494047503,9.347013168709424,4.852898126681666,11.773974568093493,11.745714912204363,9.620786009927656,9.621331538453546,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
6.922,3.0,0.17604,7.660287200882223,0.5,-0.44,-0.6978064631484671,-0.0012428681055922652,0.0012428681055922652,0.0,1.7486317538505745,2.799457044552682,6.921954604534989,8.66934349027997,13.844049743670524,0.0,1.7486317538505745,6.920564554051964,2.799457044552682,5.16119370807094,8.66934349027997,9.718255034271465,5.10459332925339,12.025777968184059,12.08211580438821,9.887946999057718,9.889411685475196,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
6.922,3.0,0.17604,7.660287200882223,0.5,-0.43,-0.6313733593344608,-0.0012151854109845317,0.0012151854109845317,0.0,1.8939701018647384,3.156566844395016,6.921954604534989,8.814709520988742,13.844049743670524,0.0,1.8939701018647384,6.9206480801513806,3.156566844395016,5.491428793620841,8.814709520988742,10.073225130172318,5.392204166716809,12.313329570340812,12.412166892257957,10.16447981257322,10.16840289442932,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
6.922,3.0,0.17604,7.660287200882223,0.5,-0.42,-0.570472162769363,-0.0011780821988622847,0.0011780821988622847,0.0,2.032372664492641,3.494273166215919,6.921954604534989,8.953149186828767,13.844049743670524,0.0,2.032372664492641,6.9207465353981945,3.494273166215919,5.841806535468436,8.953149186828767,10.40479930407524,5.683763166050355,12.604828553476096,12.7623326661204,10.44811882702895,10.458760238200838,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
6.922,3.0,0.17604,7.660287200882223,0.5,-0.41000000000000003,-0.5172537669037354,-0.0011327158514973235,0.0011327158514973235,0.0,2.1638968520582154,3.8105399372126953,6.921954604534989,9.084718740741707,13.844049743670524,0.0,2.1638968520582154,6.92087952820917,3.8105399372126953,6.2099981029621745,9.084718740741707,10.737215662176538,5.976539911138488,12.897545699823652,13.130274407007548,10.758574142959077,10.711345112982883,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
6.922,3.0,0.17604,7.660287200882223,0.5,-0.4,-0.4724951236625401,-0.0010803209251832868,0.0010803209251832868,0.0,2.2888403635620165,4.105185603461493,6.921954604534989,9.209714647171822,13.844049743670524,0.0,2.2888403635620165,6.921162083211712,4.105185603461493,6.592851428519538,9.209714647171822,11.030463358994453,6.268368769973236,13.512735827230458,13.189316135181855,11.055509321157516,11.00390191002083,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
6.922,3.0,0.17604,7.660287200882223,0.5,-0.39,-0.43591089711240727,-0.0010220090256609637,0.0010220090256609637,0.0,2.4075940247828242,4.379277152453241,6.921954604534989,9.328526620292152,13.844049743670524,0.0,2.4075940247828242,6.919004284695788,4.379277152453241,6.989370030019899,9.328526620292152,11.326753378991981,6.557512627594306,13.838163551522754,13.478403141719127,11.348014877449103,11.28422615326022,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
6.922,3.0,0.17604,7.660287200882223,0.5,-0.38,-0.40658198689116887,-0.000958678403463864,0.000958678403463864,0.0,2.5205684622380886,4.634554937585008,6.921954604534989,9.441564388369613,13.844049743670524,0.0,2.5205684622380886,6.920661774717701,4.634554937585008,7.389500770414941,9.441564388369613,11.625097177521837,6.842576764474558,13.841430349602476,13.763412108747374,11.643825652663196,11.545635633075321,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
6.922,3.0,0.17604,7.660287200882223,0.5,-0.37,-0.38333596062966535,-0.000890985666487154,0.000890985666487154,0.0,2.6281586619089694,4.8729813631882735,6.921954604534989,9.549222280777471,13.844049743670524,0.0,2.6281586619089694,6.920869209794219,4.8729813631882735,7.794814086326625,9.549222280777471,11.924581773607855,7.1224476250959725,13.841846346020446,14.043229355753823,11.944954713912026,11.787514924813323,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
6.922,3.0,0.17604,7.660287200882223,0.5,-0.36,-0.3650019816163308,-0.0008193452404583468,0.0008193452404583468,0.0,2.7307283001291864,5.096454618642042,6.921954604534989,9.651863559423717,13.844049743670524,0.0,2.7307283001291864,6.9210005241243095,5.096454618642042,8.200548059681125,9.651863559423717,12.224344531083915,7.396245435785886,13.84210970915285,14.316974783931002,12.249819491742699,12.012866466239146,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
6.922,3.0,0.17604,7.660287200882223,0.5,-0.35,-0.3505424029075357,-0.0007439351223013091,0.0007439351223013091,0.0,2.8286043574308337,5.306666311954132,6.921954604534989,9.749815026843521,13.844049743670524,0.0,2.8286043574308337,6.921113706809223,5.306666311954132,8.603657525039935,9.749815026843521,12.523559417285028,7.663285504500763,13.842336805315526,14.583963189389934,12.557190222821077,12.224190403954267,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
6.922,3.0,0.17604,7.660287200882223,0.5,-0.33999999999999997,-0.33909828370919115,-0.0006646960158747106,0.0006646960158747106,0.0,2.922076939474479,5.505055595239767,6.921954604534989,9.843366847993593,13.844049743670524,0.0,2.922076939474479,6.92122298183881,5.505055595239767,9.001560509392164,9.843366847993593,12.821430353649063,7.92304559765131,13.842556183878926,14.843671634060996,12.866309614425418,12.423293232364202,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
6.922,3.0,0.17604,7.660287200882223,0.5,-0.32999999999999996,-0.3299873543538183,-0.0005813151428384344,0.0005813151428384344,0.0,3.01140157382288,5.692815793291942,6.921954604534989,9.93277486321503,13.844049743670524,0.0,3.01140157382288,6.921334920341408,5.692815793291942,9.392082092507735,9.93277486321503,13.117188969702667,8.175137978531865,13.842781110931625,15.095711458222482,13.176625700290714,12.611537471246962,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
6.922,3.0,0.17604,7.660287200882223,0.5,-0.32,-0.3226814738258952,-0.0004931862698782652,0.0004931862698782652,0.0,3.096802523741431,5.870923573656967,6.921954604534989,10.018263942006541,13.844049743670524,0.0,3.096802523741431,6.9214547813849805,5.870923573656967,9.773414337298675,10.018263942006541,13.487656439098899,8.419285276265427,13.843022661063145,15.339804099684216,13.410095001537371,12.789983062687284,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
6.922,3.0,0.17604,7.660287200882223,0.5,-0.31,-0.3167790237985457,-0.0003993344488577577,0.0003993344488577577,0.0,3.178476357756466,6.0401736917143865,6.921954604534989,10.100031627842597,13.844049743670524,0.0,3.178476357756466,6.921589040513908,6.0401736917143865,10.14407942207788,10.100031627842597,13.798907351862994,8.655299649338431,13.843311156629852,15.575760174580253,13.69943813447712,12.959466790132979,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
6.922,3.0,0.17604,7.660287200882223,0.5,-0.3,-0.31198003319744316,-0.00029828596555603326,0.00029828596555603326,0.0,3.2565953960742746,6.201210758951106,6.921954604534989,10.178251714643707,13.844049743670524,0.0,3.2565953960742746,6.92174803365009,6.201210758951106,10.502897335626272,10.178251714643707,14.109933131489981,8.883064851674987,13.843603025102524,15.803461409789094,13.984540459339144,13.12065151343576,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
6.922,3.0,0.17604,7.660287200882223,0.5,-0.29000000000000004,-0.30806853871403916,-0.00018784813832439795,0.00018784813832439795,0.0,3.331310862931204,6.354553187148369,6.921954604534989,10.253077619327868,13.844049743670524,0.0,3.331310862931204,6.921951301151097,6.354553187148369,10.84895762307373,10.253077619327868,14.420096407325374,9.10252086620359,13.844010704319473,16.022845057923888,14.264758976411613,13.274054222433548,"|0,0>","|1,0>","|0,1>","|2,0>","|2,1>","|1,1>","|1,2>","|3,0>","|0,2>","|3,1>","|5,0>","|4,0>"
